m,n,k,throughput
2048,2048,595,17.664
2048,2048,596,67.199
2048,2048,597,17.704
2048,2048,598,67.352
2048,2048,599,17.703
2048,2048,600,70.77
2048,2048,601,17.657
2048,2048,602,67.297
2048,2048,603,17.937
2048,2048,604,67.955
2048,2048,605,18.167
2048,2048,606,67.889
2048,2048,607,18.175
2048,2048,608,87.694
2048,2048,609,18.308
2048,2048,610,67.829
2048,2048,611,18.533
2048,2048,612,69.526
2048,2048,613,18.583
2048,2048,614,68.13
2048,2048,615,18.462
2048,2048,616,72.494
2048,2048,617,18.522
2048,2048,618,68.285
2048,2048,619,18.841
2048,2048,620,69.309
2048,2048,621,18.885
2048,2048,622,68.872
2048,2048,623,18.902
2048,2048,624,80.68
2048,2048,625,19.14
2048,2048,626,68.163
2048,2048,627,19.118
2048,2048,628,71.113
2048,2048,629,19.19
2048,2048,630,68.741
2048,2048,631,19.206
2048,2048,632,74.966
2048,2048,633,19.156
2048,2048,634,68.748
2048,2048,635,19.492
2048,2048,636,68.823
2048,2048,637,19.553
2048,2048,638,66.302
2048,2048,639,19.552
2048,2048,640,92.436
2048,2048,641,19.556
2048,2048,642,69.978
2048,2048,643,19.772
2048,2048,644,71.915
2048,2048,645,19.741
2048,2048,646,71.303
2048,2048,647,19.814
2048,2048,648,77.126
2048,2048,649,19.708
2048,2048,650,71.369
2048,2048,651,19.971
2048,2048,652,74.555
2048,2048,653,20.056
2048,2048,654,72.415
2048,2048,655,20.071
2048,2048,656,82.281
2048,2048,657,20.05
2048,2048,658,70.984
2048,2048,659,20.088
2048,2048,660,74.575
2048,2048,661,20.119
2048,2048,662,72.308
2048,2048,663,20.157
2048,2048,664,77.362
2048,2048,665,20.078
2048,2048,666,72.594
2048,2048,667,20.456
2048,2048,668,76.053
2048,2048,669,20.476
2048,2048,670,73.411
2048,2048,671,20.531
2048,2048,672,122.974
2048,2048,673,20.616
2048,2048,674,73.01
2048,2048,675,20.51
2048,2048,676,76.714
2048,2048,677,20.499
2048,2048,678,73.748
2048,2048,679,20.524
2048,2048,680,79.847
2048,2048,681,20.478
2048,2048,682,74.261
2048,2048,683,20.916
2048,2048,684,78.129
2048,2048,685,20.904
2048,2048,686,74.929
2048,2048,687,20.88
2048,2048,688,88.627
2048,2048,689,20.941
2048,2048,690,73.753
2048,2048,691,20.893
2048,2048,692,79.043
2048,2048,693,20.923
2048,2048,694,74.03
2048,2048,695,20.953
2048,2048,696,80.287
2048,2048,697,20.852
2048,2048,698,72.251
2048,2048,699,21.233
2048,2048,700,75.749
2048,2048,701,21.411
2048,2048,702,73.758
2048,2048,703,21.373
2048,2048,704,126.188
2048,2048,705,22.483
2048,2048,706,76.477
2048,2048,707,21.519
2048,2048,708,80.959
2048,2048,709,21.493
2048,2048,710,77.47
2048,2048,711,21.454
2048,2048,712,84.265
2048,2048,713,21.478
2048,2048,714,77.503
2048,2048,715,21.833
2048,2048,716,81.963
2048,2048,717,22.184
2048,2048,718,77.536
2048,2048,719,22.077
2048,2048,720,92.635
2048,2048,721,22.164
2048,2048,722,78.291
2048,2048,723,22.038
2048,2048,724,82.788
2048,2048,725,22.19
2048,2048,726,78.643
2048,2048,727,22.128
2048,2048,728,84.724
2048,2048,729,22.042
2048,2048,730,78.428
2048,2048,731,22.432
2048,2048,732,83.795
2048,2048,733,22.553
2048,2048,734,78.939
2048,2048,735,22.575
2048,2048,736,130.364
2048,2048,737,22.663
2048,2048,738,78.723
2048,2048,739,22.625
2048,2048,740,83.256
2048,2048,741,22.813
2048,2048,742,78.909
2048,2048,743,22.78
2048,2048,744,87.069
2048,2048,745,22.637
2048,2048,746,79.496
2048,2048,747,23.126
2048,2048,748,83.976
2048,2048,749,23.229
2048,2048,750,78.722
2048,2048,751,23.168
2048,2048,752,96.162
2048,2048,753,23.162
2048,2048,754,78.357
2048,2048,755,23.027
2048,2048,756,84.243
2048,2048,757,23.223
2048,2048,758,78.54
2048,2048,759,23.035
2048,2048,760,84.241
2048,2048,761,22.747
2048,2048,762,79.822
2048,2048,763,23.325
2048,2048,764,81.331
2048,2048,765,23.503
2048,2048,766,80.401
2048,2048,767,23.448
2048,2048,768,134.892
2048,2048,769,22.612
2048,2048,770,80.821
2048,2048,771,22.78
2048,2048,772,87.419
2048,2048,773,22.858
2048,2048,774,80.436
2048,2048,775,22.846
2048,2048,776,91.736
2048,2048,777,22.912
2048,2048,778,81.579
2048,2048,779,23.239
2048,2048,780,89.095
2048,2048,781,23.134
2048,2048,782,80.707
2048,2048,783,23.193
2048,2048,784,91.241
2048,2048,785,23.193
2048,2048,786,78.945
2048,2048,787,23.298
2048,2048,788,85.802
2048,2048,789,23.272
2048,2048,790,78.818
2048,2048,791,23.292
2048,2048,792,87.234
2048,2048,793,23.207
2048,2048,794,92.714
2048,2048,795,23.642
2048,2048,796,81.431
2048,2048,797,23.462
2048,2048,798,78.056
2048,2048,799,23.58
2048,2048,800,109.512
2048,2048,801,23.619
2048,2048,802,77.939
2048,2048,803,23.659
2048,2048,804,91.836
2048,2048,805,23.618
2048,2048,806,82.777
2048,2048,807,23.591
2048,2048,808,95.411
2048,2048,809,23.551
2048,2048,810,81.511
2048,2048,811,23.914
2048,2048,812,94.186
2048,2048,813,23.74
2048,2048,814,78.958
2048,2048,815,23.911
2048,2048,816,101.741
2048,2048,817,23.997
2048,2048,818,80.842
2048,2048,819,24.232
2048,2048,820,93.562
2048,2048,821,24.202
2048,2048,822,80.856
2048,2048,823,24.173
2048,2048,824,93.106
2048,2048,825,24.157
2048,2048,826,80.795
