num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
128,22784,4,2048,51200,256,1,1,1,141.287,95.738,84.863,153.894,155.753,0.0011,149.912,0.3803,93.466,0.2184,311.506,0.6009,172.397
128,22912,4,2048,51200,256,1,1,1,152.569,46.349,48.956,139.46,157.296,0.0011,151.302,0.3901,92.13,0.2187,314.592,0.611,171.45
128,23040,4,2048,51200,256,1,1,1,118.97,111.715,114.458,102.433,119.116,0.0011,136.664,0.4593,79.107,0.2921,238.232,0.7535,140.563
128,23168,4,2048,51200,256,1,1,1,153.196,63.543,49.229,167.522,153.061,0.0011,150.98,0.3815,96.292,0.2298,306.121,0.6134,174.574
128,23296,4,2048,51200,256,1,1,1,152.807,96.748,86.598,177.684,153.953,0.0011,150.356,0.3717,99.896,0.231,307.905,0.6048,179.002
128,23424,4,2048,51200,256,1,1,1,152.935,48.029,68.863,142.352,153.566,0.0011,156.651,0.3927,95.569,0.2342,307.131,0.629,174.007
128,23552,4,2048,51200,256,1,1,1,153.426,71.051,83.794,153.003,153.862,0.0011,152.168,0.3875,97.894,0.2363,307.723,0.6259,176.772
128,23680,4,2048,51200,256,1,1,1,146.593,63.071,48.132,152.882,153.25,0.0011,149.486,0.4101,93.485,0.2398,306.501,0.652,171.521
128,23808,4,2048,51200,256,1,1,1,152.547,62.704,93.566,161.431,153.43,0.0011,155.057,0.3902,99.284,0.2421,306.861,0.6345,178.156
128,23936,4,2048,51200,256,1,1,1,158.071,47.892,68.928,151.208,154.937,0.0011,161.393,0.3931,99.612,0.2423,309.875,0.6375,179.202
128,24064,4,2048,51200,256,1,1,1,154.159,105.596,118.711,152.839,152.807,0.0011,138.611,0.4068,97.262,0.2484,305.613,0.6573,175.671
128,24192,4,2048,51200,256,1,1,1,155.147,64.278,69.03,150.734,149.348,0.0011,150.316,0.4084,97.885,0.2568,298.695,0.6674,174.846
128,24320,4,2048,51200,256,1,1,1,154.921,97.28,64.678,157.347,155.833,0.0011,150.337,0.4059,99.505,0.2487,311.665,0.6568,179.523
128,24448,4,2048,51200,256,1,1,1,152.931,47.278,69.898,139.234,157.18,0.0011,152.609,0.4259,95.823,0.2492,314.361,0.6773,175.936
128,24576,4,2048,51200,256,1,1,1,157.218,114.992,130.976,153.193,152.32,0.0011,136.0,0.4185,98.528,0.2599,304.64,0.6805,176.93
128,24704,4,2048,51200,256,1,1,1,152.999,61.463,50.589,152.114,151.661,0.0011,151.438,0.4285,97.206,0.2637,303.322,0.6944,175.174
128,24832,4,2048,51200,256,1,1,1,139.21,97.111,91.931,169.464,156.71,0.0011,154.595,0.4297,97.919,0.2579,313.421,0.6898,178.162
128,24960,4,2048,51200,256,1,1,1,149.591,48.323,71.82,131.591,149.346,0.0011,151.05,0.4499,94.478,0.2734,298.691,0.7255,171.138
128,25088,4,2048,51200,256,1,1,1,158.177,72.634,123.029,137.49,152.719,0.0011,153.365,0.4262,100.723,0.2701,305.438,0.6986,179.546
128,25216,4,2048,51200,256,1,1,1,155.019,46.635,58.729,152.345,138.985,0.0011,152.447,0.4413,98.263,0.2998,277.97,0.7434,170.442
128,25344,4,2048,51200,256,1,1,1,155.468,99.761,92.377,151.189,150.203,0.0011,135.95,0.4468,98.023,0.2803,300.406,0.7293,175.486
128,25472,4,2048,51200,256,1,1,1,151.698,62.517,51.909,173.608,152.699,0.0011,151.961,0.4422,100.023,0.2785,305.398,0.723,178.811
128,25600,4,2048,51200,256,1,1,1,153.634,106.263,131.546,169.459,151.388,0.0011,152.535,0.4284,104.259,0.2837,302.777,0.7144,182.758
128,25728,4,2048,51200,256,1,1,1,138.17,64.111,51.115,171.538,151.608,0.0012,150.335,0.4726,95.442,0.2861,303.216,0.761,173.271
128,25856,4,2048,51200,256,1,1,1,139.623,71.748,92.327,137.454,152.258,0.0011,152.346,0.4789,95.112,0.2878,304.516,0.7689,173.192
128,25984,4,2048,51200,256,1,1,1,153.179,47.478,73.661,137.308,156.786,0.0012,153.718,0.4692,98.019,0.2822,313.573,0.7537,178.426
128,26112,4,2048,51200,256,1,1,1,125.92,73.93,127.767,145.864,124.69,0.0012,143.34,0.5143,90.299,0.3584,249.38,0.8749,155.218
128,26240,4,2048,51200,256,1,1,1,151.307,65.738,76.934,157.525,153.47,0.0012,151.733,0.4652,100.786,0.294,306.94,0.7615,180.075
128,26368,4,2048,51200,256,1,1,1,152.336,70.734,95.046,139.149,156.685,0.0012,153.464,0.4721,100.255,0.2908,313.37,0.7653,180.934
128,26496,4,2048,51200,256,1,1,1,152.198,47.254,74.917,149.853,150.267,0.0012,166.588,0.4676,102.2,0.3062,300.535,0.7761,180.138
128,26624,4,2048,51200,256,1,1,1,151.831,110.808,132.449,152.204,152.479,0.0012,135.257,0.4857,99.322,0.3047,304.958,0.7927,178.064
128,26752,4,2048,51200,256,1,1,1,153.997,62.723,53.369,168.979,151.715,0.0012,157.1,0.4718,103.218,0.3091,303.43,0.7833,181.929
128,26880,4,2048,51200,256,1,1,1,127.369,103.045,65.761,128.097,125.431,0.0012,136.716,0.5586,87.992,0.3775,250.862,0.9385,153.287
128,27008,4,2048,51200,256,1,1,1,158.118,48.243,54.257,151.936,152.005,0.0012,136.471,0.5069,97.881,0.3145,304.011,0.8238,176.297
128,27136,4,2048,51200,256,1,1,1,155.051,109.16,100.466,151.761,150.738,0.0012,150.631,0.4815,104.017,0.3201,301.477,0.8039,182.345
128,27264,4,2048,51200,256,1,1,1,154.704,65.229,79.238,151.741,153.819,0.0012,150.188,0.4943,102.259,0.3167,307.637,0.8133,181.935
128,27392,4,2048,51200,256,1,1,1,152.05,102.998,105.428,155.435,150.903,0.0012,161.415,0.4816,105.913,0.3259,301.806,0.8099,184.424
128,27520,4,2048,51200,256,1,1,1,154.476,63.728,54.005,151.226,151.835,0.0012,134.96,0.5257,97.933,0.3269,303.67,0.8549,176.329
128,27648,4,2048,51200,256,1,1,1,151.655,111.202,108.751,163.258,149.44,0.0012,150.404,0.4955,104.839,0.3352,298.88,0.8331,182.618
128,27776,4,2048,51200,256,1,1,1,152.651,47.176,76.677,135.651,154.741,0.0012,150.264,0.5286,99.183,0.3267,309.481,0.8577,179.024
128,27904,4,2048,51200,256,1,1,1,152.115,69.036,97.312,136.893,151.523,0.0012,170.172,0.5055,104.646,0.3368,303.047,0.8447,183.454
128,28032,4,2048,51200,256,1,1,1,151.3,47.901,54.429,151.453,151.374,0.0012,158.684,0.5254,101.599,0.3402,302.747,0.868,180.161
128,28160,4,2048,51200,256,1,1,1,152.203,92.34,100.067,170.937,152.221,0.0012,150.382,0.5088,105.845,0.3414,304.442,0.8526,185.07
128,28288,4,2048,51200,256,1,1,1,134.575,48.252,56.661,160.314,151.12,0.0012,150.291,0.5684,95.61,0.347,302.239,0.9178,173.492
128,28416,4,2048,51200,256,1,1,1,151.588,109.675,69.085,137.212,153.478,0.0012,162.143,0.5277,103.886,0.3448,306.956,0.8749,183.631
128,28544,4,2048,51200,256,1,1,1,151.604,60.542,78.344,150.677,151.26,0.0012,135.484,0.5575,99.209,0.353,302.521,0.9129,177.567
128,28672,4,2048,51200,256,1,1,1,145.985,79.626,107.346,150.351,140.077,0.0012,151.984,0.5457,102.26,0.3846,280.154,0.9327,175.36
128,28800,4,2048,51200,256,1,1,1,153.137,59.075,88.412,151.157,148.785,0.0012,135.006,0.5624,100.097,0.3653,297.57,0.9301,177.402
128,28928,4,2048,51200,256,1,1,1,156.677,102.596,105.011,157.894,151.694,0.0012,149.146,0.5308,106.984,0.3615,303.389,0.8947,186.052
128,29056,4,2048,51200,256,1,1,1,154.409,48.216,90.012,150.284,150.48,0.0012,135.352,0.5719,100.152,0.3677,300.96,0.9421,178.264
128,29184,4,2048,51200,256,1,1,1,151.68,81.895,103.949,152.058,150.788,0.0012,135.797,0.5694,101.464,0.3702,301.575,0.9421,179.83
128,29312,4,2048,51200,256,1,1,1,152.119,63.278,57.228,136.414,154.515,0.0012,151.871,0.5754,101.269,0.3644,309.031,0.9423,181.349
128,29440,4,2048,51200,256,1,1,1,150.57,89.08,102.38,150.394,150.677,0.0012,150.566,0.5621,104.564,0.377,301.353,0.9416,183.076
128,29568,4,2048,51200,256,1,1,1,151.946,45.028,80.007,149.468,150.197,0.0012,135.39,0.5963,99.417,0.3815,300.394,0.9802,177.378
128,29696,4,2048,51200,256,1,1,1,152.299,77.886,100.605,150.611,150.48,0.0012,149.626,0.5697,104.939,0.3841,300.96,0.9563,183.393
128,29824,4,2048,51200,256,1,1,1,141.685,58.12,80.684,146.339,140.2,0.0013,154.108,0.6001,100.471,0.4158,280.4,1.0184,173.681
128,29952,4,2048,51200,256,1,1,1,153.87,106.156,71.193,151.876,151.961,0.0013,136.668,0.5908,102.921,0.3869,303.922,0.9802,181.996
128,30080,4,2048,51200,256,1,1,1,151.904,64.049,58.499,148.261,151.592,0.0013,151.145,0.5927,103.449,0.3912,303.185,0.9864,182.389
128,30208,4,2048,51200,256,1,1,1,136.868,79.396,137.035,137.353,152.537,0.0013,152.561,0.6228,99.275,0.3921,305.073,1.0174,178.333
128,30336,4,2048,51200,256,1,1,1,150.408,48.734,82.055,136.013,136.459,0.0013,135.95,0.6321,98.639,0.442,272.918,1.0766,169.956
128,30464,4,2048,51200,256,1,1,1,132.181,107.493,104.933,147.136,145.937,0.0013,152.832,0.6349,99.016,0.4168,291.874,1.0542,175.024
128,30592,4,2048,51200,256,1,1,1,150.161,49.095,83.415,135.917,151.206,0.0013,149.915,0.6235,101.655,0.4056,302.412,1.0317,180.334
128,30720,4,2048,51200,256,1,1,1,120.415,127.393,106.215,119.988,,,,,,,,,
