m,n,k,throughput
65536,17984,2048,171.772
65536,18048,2048,171.508
65536,18112,2048,171.5
65536,18176,2048,171.735
65536,18240,2048,171.02
65536,18304,2048,171.219
65536,18368,2048,171.432
65536,18432,2048,169.475
65536,18496,2048,171.202
65536,18560,2048,171.121
65536,18624,2048,172.441
65536,18688,2048,171.226
65536,18752,2048,171.205
65536,18816,2048,169.828
65536,18880,2048,173.012
65536,18944,2048,171.34
65536,19008,2048,171.037
65536,19072,2048,171.23
65536,19136,2048,171.124
65536,19200,2048,168.863
65536,19264,2048,170.708
65536,19328,2048,171.258
65536,19392,2048,169.766
65536,19456,2048,170.272
65536,19520,2048,171.349
65536,19584,2048,169.968
65536,19648,2048,172.756
65536,19712,2048,172.317
65536,19776,2048,169.99
65536,19840,2048,170.761
65536,19904,2048,171.362
65536,19968,2048,173.094
65536,20032,2048,172.187
65536,20096,2048,171.898
65536,20160,2048,170.522
65536,20224,2048,171.293
65536,20288,2048,171.088
65536,20352,2048,170.448
65536,20416,2048,171.935
65536,20480,2048,170.307
65536,20544,2048,171.387
65536,20608,2048,170.808
65536,20672,2048,170.962
65536,20736,2048,170.817
65536,20800,2048,170.645
65536,20864,2048,169.938
65536,20928,2048,170.047
65536,20992,2048,171.31
65536,21056,2048,170.557
65536,21120,2048,170.451
65536,21184,2048,170.718
65536,21248,2048,171.439
65536,21312,2048,170.068
65536,21376,2048,171.137
65536,21440,2048,170.016
65536,21504,2048,170.157
65536,21568,2048,170.953
65536,21632,2048,170.19
65536,21696,2048,170.508
65536,21760,2048,168.432
65536,21824,2048,170.268
65536,21888,2048,170.927
65536,21952,2048,170.373
65536,22016,2048,171.092
65536,22080,2048,170.107
65536,22144,2048,170.877
65536,22208,2048,170.3
65536,22272,2048,170.681
65536,22336,2048,170.474
65536,22400,2048,169.932
65536,22464,2048,170.035
65536,22528,2048,170.742
65536,22592,2048,170.403
65536,22656,2048,170.049
65536,22720,2048,170.066
65536,22784,2048,170.518
65536,22848,2048,170.428
65536,22912,2048,170.169
65536,22976,2048,170.17
65536,23040,2048,164.661
65536,23104,2048,170.118
65536,23168,2048,170.249
65536,23232,2048,169.803
65536,23296,2048,170.144
65536,23360,2048,169.699
65536,23424,2048,170.195
65536,23488,2048,170.229
65536,23552,2048,170.459
65536,23616,2048,169.037
65536,23680,2048,170.233
65536,23744,2048,170.188
65536,23808,2048,170.144
65536,23872,2048,170.163
65536,23936,2048,169.274
65536,24000,2048,170.039
65536,24064,2048,170.228
65536,24128,2048,170.183
65536,24192,2048,169.062
65536,24256,2048,169.674
65536,24320,2048,170.145
65536,24384,2048,169.293
65536,24448,2048,170.084
65536,24512,2048,170.34
65536,24576,2048,170.202
65536,24640,2048,170.059
65536,24704,2048,170.243
65536,24768,2048,170.633
65536,24832,2048,170.127
65536,24896,2048,170.131
65536,24960,2048,168.992
65536,25024,2048,170.114
65536,25088,2048,170.094
65536,25152,2048,168.701
65536,25216,2048,170.13
65536,25280,2048,170.171
65536,25344,2048,170.095
65536,25408,2048,169.966
65536,25472,2048,168.587
65536,25536,2048,169.873
65536,25600,2048,169.232
65536,25664,2048,168.884
65536,25728,2048,170.133
65536,25792,2048,170.137
65536,25856,2048,170.306
65536,25920,2048,170.042
65536,25984,2048,170.027
65536,26048,2048,167.807
65536,26112,2048,165.251
65536,26176,2048,169.862
65536,26240,2048,170.214
65536,26304,2048,170.046
65536,26368,2048,169.53
65536,26432,2048,169.349
65536,26496,2048,170.145
65536,26560,2048,169.97
65536,26624,2048,170.44
65536,26688,2048,169.756
65536,26752,2048,169.642
65536,26816,2048,169.198
65536,26880,2048,166.796
65536,26944,2048,170.137
65536,27008,2048,169.728
65536,27072,2048,170.177
65536,27136,2048,169.825
65536,27200,2048,170.04
65536,27264,2048,170.002
65536,27328,2048,169.982
65536,27392,2048,169.888
65536,27456,2048,169.774
65536,27520,2048,167.662
65536,27584,2048,169.71
65536,27648,2048,169.88
65536,27712,2048,168.928
65536,27776,2048,168.735
65536,27840,2048,169.613
65536,27904,2048,168.068
65536,27968,2048,169.626
65536,28032,2048,169.321
65536,28096,2048,169.193
65536,28160,2048,169.773
65536,28224,2048,169.989
65536,28288,2048,168.844
65536,28352,2048,169.339
65536,28416,2048,169.622
65536,28480,2048,168.858
65536,28544,2048,169.8
65536,28608,2048,167.628
65536,28672,2048,169.427
65536,28736,2048,169.003
65536,28800,2048,169.586
65536,28864,2048,167.421
65536,28928,2048,169.154
65536,28992,2048,167.84
65536,29056,2048,169.137
65536,29120,2048,177.427
65536,29184,2048,175.602
