m,n,k,throughput
2048,27008,2048,251.957
2048,27072,2048,252.599
2048,27136,2048,248.616
2048,27200,2048,251.621
2048,27264,2048,249.986
2048,27328,2048,248.573
2048,27392,2048,250.044
2048,27456,2048,249.954
2048,27520,2048,251.981
2048,27584,2048,255.106
2048,27648,2048,248.786
2048,27712,2048,252.899
2048,27776,2048,253.329
2048,27840,2048,251.593
2048,27904,2048,249.974
2048,27968,2048,253.033
2048,28032,2048,250.607
2048,28096,2048,250.028
2048,28160,2048,250.917
2048,28224,2048,249.158
2048,28288,2048,249.891
2048,28352,2048,250.351
2048,28416,2048,247.952
2048,28480,2048,251.164
2048,28544,2048,253.091
2048,28608,2048,252.91
2048,28672,2048,248.326
2048,28736,2048,251.623
2048,28800,2048,250.906
2048,28864,2048,252.428
2048,28928,2048,251.29
2048,28992,2048,249.838
2048,29056,2048,251.216
2048,29120,2048,247.845
2048,29184,2048,251.575
2048,29248,2048,248.813
2048,29312,2048,252.057
2048,29376,2048,250.431
2048,29440,2048,248.132
2048,29504,2048,250.362
2048,29568,2048,249.592
2048,29632,2048,249.349
2048,29696,2048,249.808
2048,29760,2048,243.338
2048,29824,2048,250.162
2048,29888,2048,250.138
2048,29952,2048,243.691
2048,30016,2048,249.655
2048,30080,2048,250.605
2048,30144,2048,254.905
2048,30208,2048,252.917
2048,30272,2048,244.606
2048,30336,2048,245.444
2048,30400,2048,237.779
2048,30464,2048,246.918
2048,30528,2048,243.726
2048,30592,2048,246.167
2048,30656,2048,249.303
2048,30720,2048,236.455
2048,30784,2048,247.883
2048,30848,2048,243.977
2048,30912,2048,246.135
2048,30976,2048,243.046
2048,31040,2048,245.922
2048,31104,2048,246.97
2048,31168,2048,246.768
2048,31232,2048,244.963
2048,31296,2048,244.296
2048,31360,2048,240.604
2048,31424,2048,243.482
2048,31488,2048,244.032
2048,31552,2048,243.431
2048,31616,2048,243.048
2048,31680,2048,232.642
2048,31744,2048,237.097
2048,31808,2048,243.152
2048,31872,2048,240.849
2048,31936,2048,248.791
2048,32000,2048,238.414
2048,32064,2048,243.652
2048,32128,2048,235.964
2048,32192,2048,244.696
2048,32256,2048,236.078
2048,32320,2048,244.446
2048,32384,2048,242.066
2048,32448,2048,241.993
2048,32512,2048,244.102
2048,32576,2048,244.32
2048,32640,2048,247.473
