m,n,k,throughput
32768,28608,2048,183.638
32768,28672,2048,213.783
32768,28736,2048,174.818
32768,28800,2048,147.052
32768,28864,2048,165.221
32768,28928,2048,148.26
32768,28992,2048,197.349
32768,29056,2048,180.169
32768,29120,2048,152.448
32768,29184,2048,164.968
32768,29248,2048,148.624
32768,29312,2048,164.841
32768,29376,2048,169.853
32768,29440,2048,154.636
32768,29504,2048,164.201
32768,29568,2048,148.687
32768,29632,2048,166.85
32768,29696,2048,151.136
32768,29760,2048,200.876
32768,29824,2048,167.49
32768,29888,2048,147.963
32768,29952,2048,163.992
32768,30016,2048,168.499
32768,30080,2048,209.666
32768,30144,2048,164.062
32768,30208,2048,149.062
32768,30272,2048,163.963
32768,30336,2048,174.929
32768,30400,2048,148.067
32768,30464,2048,162.912
32768,30528,2048,149.06
32768,30592,2048,192.083
32768,30656,2048,175.047
32768,30720,2048,137.211
32768,30784,2048,164.581
32768,30848,2048,149.337
32768,30912,2048,190.12
32768,30976,2048,164.149
32768,31040,2048,147.613
32768,31104,2048,164.647
32768,31168,2048,179.121
32768,31232,2048,149.986
32768,31296,2048,163.547
32768,31360,2048,147.83
32768,31424,2048,191.929
32768,31488,2048,164.592
32768,31552,2048,203.441
32768,31616,2048,148.048
32768,31680,2048,164.835
32768,31744,2048,147.529
32768,31808,2048,200.322
32768,31872,2048,164.572
32768,31936,2048,150.297
32768,32000,2048,210.427
32768,32064,2048,173.355
32768,32128,2048,160.586
32768,32192,2048,196.771
32768,32256,2048,176.336
32768,32320,2048,148.94
32768,32384,2048,182.188
32768,32448,2048,181.074
32768,32512,2048,147.051
32768,32576,2048,164.448
32768,32640,2048,143.677
