num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
24,1200,4,2048,51200,256,1,1,1,179.35,43.581,34.635,145.636,179.496,0.0001,180.771,0.0082,21.299,0.0005,358.992,0.009,40.395
24,1224,4,2048,51200,256,1,1,1,164.99,37.212,29.238,142.313,158.546,0.0001,167.461,0.0093,19.477,0.0006,317.092,0.0101,37.181
24,1248,4,2048,51200,256,1,1,1,203.127,29.366,35.558,175.07,207.262,0.0001,164.76,0.0095,19.601,0.0005,414.525,0.0102,38.129
24,1272,4,2048,51200,256,1,1,1,177.389,38.133,30.312,143.137,166.389,0.0001,162.295,0.0097,19.66,0.0006,332.777,0.0106,37.962
24,1296,4,2048,51200,256,1,1,1,169.284,47.537,37.181,149.494,190.97,0.0001,172.928,0.009,21.79,0.0006,381.941,0.0099,42.187
24,1320,4,2048,51200,256,1,1,1,152.389,38.918,31.281,137.195,155.555,0.0001,165.88,0.01,20.279,0.0007,311.11,0.011,39.233
24,1344,4,2048,51200,256,1,1,1,198.606,50.408,38.405,164.052,217.674,0.0001,172.135,0.0092,22.558,0.0005,435.349,0.01,44.34
24,1368,4,2048,51200,256,1,1,1,169.763,39.67,30.922,139.522,155.279,0.0001,169.732,0.0102,21.099,0.0008,310.558,0.0112,41.014
24,1392,4,2048,51200,256,1,1,1,194.304,50.853,40.542,159.115,183.21,0.0001,176.491,0.0094,23.506,0.0007,366.421,0.0103,45.948
24,1416,4,2048,51200,256,1,1,1,169.661,41.393,32.007,158.853,165.096,0.0001,173.124,0.0103,22.024,0.0008,330.192,0.0113,43.156
24,1440,4,2048,51200,256,1,1,1,220.381,52.708,40.89,190.095,219.271,0.0001,176.751,0.0096,24.288,0.0006,438.542,0.0105,48.206
24,1464,4,2048,51200,256,1,1,1,154.886,42.844,32.824,151.205,177.209,0.0001,187.18,0.0101,23.596,0.0008,354.418,0.0112,46.528
24,1488,4,2048,51200,256,1,1,1,184.232,54.2,43.001,170.601,195.308,0.0001,188.727,0.0095,25.787,0.0007,390.616,0.0105,50.96
24,1512,4,2048,51200,256,1,1,1,155.894,43.912,33.861,166.383,172.117,0.0001,187.874,0.0104,24.278,0.0009,344.235,0.0115,47.984
24,1536,4,2048,51200,256,1,1,1,209.14,60.538,44.489,188.744,218.339,0.0001,190.601,0.0095,27.043,0.0007,436.678,0.0105,54.051
24,1560,4,2048,51200,256,1,1,1,177.325,42.353,40.744,149.356,173.056,0.0001,195.74,0.0101,26.033,0.0009,346.112,0.0113,51.457
24,1584,4,2048,51200,256,1,1,1,200.908,54.994,45.53,168.201,204.133,0.0001,189.023,0.01,27.015,0.0008,408.267,0.0111,54.063
24,1608,4,2048,51200,256,1,1,1,111.962,43.795,42.001,154.431,174.609,0.0001,187.119,0.0111,24.91,0.001,349.217,0.0124,49.82
24,1632,4,2048,51200,256,1,1,1,208.036,59.214,49.689,194.186,211.668,0.0001,160.166,0.0114,24.857,0.0008,423.337,0.0125,50.578
24,1656,4,2048,51200,256,1,1,1,157.305,44.044,43.12,146.068,177.226,0.0001,168.371,0.012,24.308,0.001,354.453,0.0132,49.101
24,1680,4,2048,51200,256,1,1,1,191.252,57.857,47.889,172.391,187.337,0.0001,190.832,0.0105,28.273,0.001,374.673,0.0118,56.672
