m,n,k,throughput
21824,2048,2048,240.531
21888,2048,2048,240.428
21952,2048,2048,245.896
22016,2048,2048,242.622
22080,2048,2048,237.438
22144,2048,2048,238.028
22208,2048,2048,241.189
22272,2048,2048,242.034
22336,2048,2048,240.437
22400,2048,2048,240.189
22464,2048,2048,242.188
22528,2048,2048,241.759
22592,2048,2048,246.098
22656,2048,2048,244.837
22720,2048,2048,247.57
22784,2048,2048,248.37
22848,2048,2048,249.821
22912,2048,2048,249.766
22976,2048,2048,250.229
23040,2048,2048,250.64
23104,2048,2048,250.764
23168,2048,2048,245.959
23232,2048,2048,251.45
23296,2048,2048,252.586
23360,2048,2048,238.717
23424,2048,2048,235.537
23488,2048,2048,240.47
23552,2048,2048,241.385
23616,2048,2048,236.561
23680,2048,2048,241.94
23744,2048,2048,243.519
23808,2048,2048,242.869
23872,2048,2048,239.904
23936,2048,2048,242.969
24000,2048,2048,242.562
24064,2048,2048,239.994
24128,2048,2048,238.77
24192,2048,2048,240.721
24256,2048,2048,240.354
24320,2048,2048,244.852
24384,2048,2048,249.619
24448,2048,2048,244.591
24512,2048,2048,247.594
24576,2048,2048,246.648
24640,2048,2048,249.439
24704,2048,2048,252.771
24768,2048,2048,250.517
24832,2048,2048,247.535
24896,2048,2048,251.424
24960,2048,2048,250.91
25024,2048,2048,253.4
25088,2048,2048,252.9
25152,2048,2048,241.54
25216,2048,2048,242.666
25280,2048,2048,242.703
25344,2048,2048,236.349
25408,2048,2048,240.845
25472,2048,2048,242.196
25536,2048,2048,237.086
25600,2048,2048,239.247
25664,2048,2048,239.312
25728,2048,2048,241.131
25792,2048,2048,237.277
25856,2048,2048,240.781
25920,2048,2048,239.548
25984,2048,2048,242.512
26048,2048,2048,242.785
26112,2048,2048,242.777
26176,2048,2048,239.633
26240,2048,2048,246.194
26304,2048,2048,240.364
26368,2048,2048,245.637
26432,2048,2048,247.177
26496,2048,2048,249.893
26560,2048,2048,244.751
26624,2048,2048,250.537
26688,2048,2048,249.749
26752,2048,2048,247.914
26816,2048,2048,249.478
26880,2048,2048,242.458
26944,2048,2048,239.026
27008,2048,2048,242.777
27072,2048,2048,235.792
27136,2048,2048,241.178
27200,2048,2048,235.149
27264,2048,2048,238.953
27328,2048,2048,242.064
27392,2048,2048,234.069
27456,2048,2048,235.827
27520,2048,2048,245.653
27584,2048,2048,243.426
27648,2048,2048,242.725
27712,2048,2048,242.313
27776,2048,2048,240.169
27840,2048,2048,237.568
27904,2048,2048,243.079
27968,2048,2048,246.919
28032,2048,2048,243.587
28096,2048,2048,247.778
28160,2048,2048,242.231
28224,2048,2048,242.861
28288,2048,2048,243.571
28352,2048,2048,247.414
28416,2048,2048,247.252
28480,2048,2048,243.346
28544,2048,2048,240.175
28608,2048,2048,250.126
28672,2048,2048,248.778
28736,2048,2048,242.198
28800,2048,2048,237.731
28864,2048,2048,243.316
28928,2048,2048,243.191
28992,2048,2048,241.043
29056,2048,2048,243.35
29120,2048,2048,246.425
29184,2048,2048,240.806
29248,2048,2048,242.556
29312,2048,2048,242.224
29376,2048,2048,243.29
29440,2048,2048,242.899
29504,2048,2048,243.16
29568,2048,2048,245.812
29632,2048,2048,243.984
29696,2048,2048,243.46
29760,2048,2048,241.717
29824,2048,2048,246.184
29888,2048,2048,246.112
29952,2048,2048,243.521
30016,2048,2048,246.817
30080,2048,2048,241.473
30144,2048,2048,248.493
30208,2048,2048,245.09
30272,2048,2048,248.435
30336,2048,2048,245.426
30400,2048,2048,245.64
30464,2048,2048,252.221
30528,2048,2048,238.336
30592,2048,2048,236.966
30656,2048,2048,238.643
30720,2048,2048,237.099
30784,2048,2048,241.811
30848,2048,2048,242.35
30912,2048,2048,242.544
30976,2048,2048,242.303
31040,2048,2048,242.514
31104,2048,2048,237.805
31168,2048,2048,242.646
31232,2048,2048,244.652
31296,2048,2048,233.917
31360,2048,2048,242.485
31424,2048,2048,236.985
31488,2048,2048,237.11
31552,2048,2048,248.085
31616,2048,2048,248.645
31680,2048,2048,247.902
31744,2048,2048,245.853
31808,2048,2048,244.56
31872,2048,2048,242.827
31936,2048,2048,240.104
32000,2048,2048,247.982
32064,2048,2048,251.658
32128,2048,2048,244.937
32192,2048,2048,245.158
32256,2048,2048,251.846
32320,2048,2048,242.314
32384,2048,2048,241.963
32448,2048,2048,236.148
32512,2048,2048,239.944
32576,2048,2048,236.211
32640,2048,2048,233.861
