m,n,k,throughput,b
512,104192,2048,159.37,16.0
256,104192,2048,156.892,32.0
2048,104256,2048,155.974,4.0
1024,104256,2048,157.013,8.0
512,104256,2048,156.964,16.0
256,104256,2048,157.482,32.0
2048,104320,2048,158.178,4.0
1024,104320,2048,157.703,8.0
512,104320,2048,158.147,16.0
256,104320,2048,158.295,32.0
2048,104384,2048,154.904,4.0
1024,104384,2048,155.02,8.0
512,104384,2048,154.421,16.0
256,104384,2048,154.897,32.0
2048,104448,2048,129.241,4.0
1024,104448,2048,127.804,8.0
512,104448,2048,127.168,16.0
256,104448,2048,128.629,32.0
2048,104512,2048,158.641,4.0
1024,104512,2048,159.491,8.0
512,104512,2048,158.038,16.0
256,104512,2048,157.917,32.0
2048,104576,2048,158.907,4.0
1024,104576,2048,157.737,8.0
512,104576,2048,158.259,16.0
256,104576,2048,158.346,32.0
2048,104640,2048,153.823,4.0
1024,104640,2048,153.966,8.0
512,104640,2048,154.544,16.0
256,104640,2048,153.449,32.0
2048,104704,2048,149.864,4.0
1024,104704,2048,149.797,8.0
512,104704,2048,150.248,16.0
256,104704,2048,149.836,32.0
2048,104768,2048,146.939,4.0
1024,104768,2048,146.725,8.0
512,104768,2048,147.168,16.0
256,104768,2048,146.875,32.0
2048,104832,2048,141.479,4.0
1024,104832,2048,141.661,8.0
512,104832,2048,141.373,16.0
256,104832,2048,141.092,32.0
2048,104896,2048,142.745,4.0
1024,104896,2048,142.639,8.0
512,104896,2048,143.018,16.0
256,104896,2048,142.507,32.0
2048,104960,2048,146.258,4.0
1024,104960,2048,145.502,8.0
512,104960,2048,145.499,16.0
256,104960,2048,145.671,32.0
2048,105024,2048,151.164,4.0
1024,105024,2048,150.997,8.0
512,105024,2048,150.837,16.0
256,105024,2048,152.04,32.0
2048,105088,2048,154.56,4.0
1024,105088,2048,155.258,8.0
512,105088,2048,155.741,16.0
256,105088,2048,155.383,32.0
2048,105152,2048,157.56,4.0
1024,105152,2048,157.598,8.0
512,105152,2048,157.539,16.0
256,105152,2048,157.354,32.0
2048,105216,2048,157.205,4.0
1024,105216,2048,158.764,8.0
512,105216,2048,156.469,16.0
256,105216,2048,157.805,32.0
2048,105280,2048,150.282,4.0
1024,105280,2048,152.132,8.0
512,105280,2048,151.518,16.0
256,105280,2048,150.364,32.0
2048,105344,2048,157.048,4.0
1024,105344,2048,157.811,8.0
512,105344,2048,157.469,16.0
256,105344,2048,157.096,32.0
2048,105408,2048,157.521,4.0
1024,105408,2048,157.654,8.0
512,105408,2048,157.379,16.0
256,105408,2048,156.723,32.0
2048,105472,2048,157.38,4.0
1024,105472,2048,156.79,8.0
512,105472,2048,156.74,16.0
256,105472,2048,156.631,32.0
2048,105536,2048,158.618,4.0
1024,105536,2048,157.782,8.0
512,105536,2048,158.323,16.0
256,105536,2048,158.928,32.0
2048,105600,2048,154.171,4.0
1024,105600,2048,155.4,8.0
512,105600,2048,154.25,16.0
256,105600,2048,154.345,32.0
2048,105664,2048,156.71,4.0
1024,105664,2048,156.255,8.0
512,105664,2048,156.234,16.0
256,105664,2048,156.457,32.0
2048,105728,2048,157.344,4.0
1024,105728,2048,157.068,8.0
512,105728,2048,156.538,16.0
256,105728,2048,157.129,32.0
2048,105792,2048,155.738,4.0
1024,105792,2048,154.831,8.0
512,105792,2048,155.187,16.0
256,105792,2048,155.014,32.0
2048,105856,2048,157.174,4.0
1024,105856,2048,157.449,8.0
512,105856,2048,156.899,16.0
256,105856,2048,159.182,32.0
2048,105920,2048,157.718,4.0
1024,105920,2048,157.566,8.0
512,105920,2048,159.019,16.0
256,105920,2048,156.861,32.0
2048,105984,2048,150.259,4.0
1024,105984,2048,149.561,8.0
512,105984,2048,151.087,16.0
256,105984,2048,149.788,32.0
2048,106048,2048,157.36,4.0
1024,106048,2048,157.419,8.0
512,106048,2048,157.021,16.0
256,106048,2048,157.663,32.0
2048,106112,2048,157.789,4.0
1024,106112,2048,158.011,8.0
512,106112,2048,157.233,16.0
256,106112,2048,159.119,32.0
2048,106176,2048,157.844,4.0
1024,106176,2048,156.881,8.0
512,106176,2048,157.593,16.0
256,106176,2048,157.53,32.0
2048,106240,2048,157.664,4.0
1024,106240,2048,157.559,8.0
512,106240,2048,157.079,16.0
256,106240,2048,157.181,32.0
2048,106304,2048,156.976,4.0
1024,106304,2048,156.62,8.0
512,106304,2048,157.467,16.0
256,106304,2048,157.346,32.0
2048,106368,2048,157.274,4.0
1024,106368,2048,157.643,8.0
512,106368,2048,158.469,16.0
256,106368,2048,157.521,32.0
2048,106432,2048,155.244,4.0
1024,106432,2048,153.771,8.0
512,106432,2048,155.074,16.0
256,106432,2048,154.677,32.0
2048,106496,2048,157.364,4.0
1024,106496,2048,157.638,8.0
512,106496,2048,157.551,16.0
256,106496,2048,158.274,32.0
2048,106560,2048,157.635,4.0
1024,106560,2048,158.093,8.0
512,106560,2048,157.932,16.0
256,106560,2048,157.39,32.0
2048,106624,2048,151.92,4.0
1024,106624,2048,150.822,8.0
512,106624,2048,151.503,16.0
256,106624,2048,151.311,32.0
2048,106688,2048,157.641,4.0
1024,106688,2048,158.845,8.0
512,106688,2048,157.971,16.0
256,106688,2048,158.861,32.0
2048,106752,2048,157.424,4.0
1024,106752,2048,157.325,8.0
512,106752,2048,157.414,16.0
256,106752,2048,157.43,32.0
2048,106816,2048,158.166,4.0
1024,106816,2048,158.295,8.0
512,106816,2048,157.676,16.0
256,106816,2048,157.882,32.0
2048,106880,2048,158.025,4.0
1024,106880,2048,159.05,8.0
512,106880,2048,157.716,16.0
256,106880,2048,158.225,32.0
2048,106944,2048,157.764,4.0
1024,106944,2048,157.453,8.0
512,106944,2048,157.539,16.0
256,106944,2048,157.566,32.0
2048,107008,2048,157.362,4.0
1024,107008,2048,157.343,8.0
512,107008,2048,157.358,16.0
256,107008,2048,157.658,32.0
2048,107072,2048,156.664,4.0
1024,107072,2048,158.467,8.0
512,107072,2048,158.054,16.0
256,107072,2048,159.333,32.0
2048,107136,2048,160.754,4.0
1024,107136,2048,158.627,8.0
512,107136,2048,159.757,16.0
256,107136,2048,158.312,32.0
2048,107200,2048,156.814,4.0
1024,107200,2048,157.952,8.0
512,107200,2048,158.062,16.0
256,107200,2048,157.63,32.0
2048,107264,2048,156.853,4.0
1024,107264,2048,157.505,8.0
512,107264,2048,157.607,16.0
256,107264,2048,157.919,32.0
2048,107328,2048,158.494,4.0
1024,107328,2048,158.082,8.0
512,107328,2048,159.297,16.0
256,107328,2048,159.214,32.0
2048,107392,2048,157.609,4.0
1024,107392,2048,157.428,8.0
512,107392,2048,157.394,16.0
256,107392,2048,157.657,32.0
2048,107456,2048,158.837,4.0
1024,107456,2048,158.579,8.0
512,107456,2048,159.539,16.0
256,107456,2048,157.335,32.0
2048,107520,2048,128.596,4.0
1024,107520,2048,127.735,8.0
512,107520,2048,128.129,16.0
256,107520,2048,128.253,32.0
2048,107584,2048,161.163,4.0
1024,107584,2048,159.935,8.0
512,107584,2048,159.94,16.0
256,107584,2048,160.082,32.0
2048,107648,2048,158.56,4.0
1024,107648,2048,158.019,8.0
512,107648,2048,157.019,16.0
256,107648,2048,157.471,32.0
2048,107712,2048,157.791,4.0
1024,107712,2048,157.466,8.0
512,107712,2048,157.536,16.0
256,107712,2048,157.764,32.0
2048,107776,2048,153.193,4.0
1024,107776,2048,153.004,8.0
512,107776,2048,153.067,16.0
256,107776,2048,152.743,32.0
2048,107840,2048,157.658,4.0
1024,107840,2048,157.196,8.0
512,107840,2048,156.89,16.0
256,107840,2048,157.548,32.0
2048,107904,2048,157.186,4.0
1024,107904,2048,158.224,8.0
512,107904,2048,157.989,16.0
256,107904,2048,157.969,32.0
2048,107968,2048,156.691,4.0
1024,107968,2048,158.956,8.0
512,107968,2048,157.504,16.0
256,107968,2048,157.415,32.0
2048,108032,2048,157.431,4.0
1024,108032,2048,157.262,8.0
512,108032,2048,157.65,16.0
256,108032,2048,158.435,32.0
2048,108096,2048,157.084,4.0
1024,108096,2048,157.068,8.0
512,108096,2048,157.176,16.0
256,108096,2048,157.708,32.0
2048,108160,2048,157.469,4.0
1024,108160,2048,156.907,8.0
512,108160,2048,157.317,16.0
256,108160,2048,156.819,32.0
2048,108224,2048,158.081,4.0
1024,108224,2048,159.662,8.0
512,108224,2048,158.395,16.0
256,108224,2048,157.901,32.0
2048,108288,2048,156.968,4.0
1024,108288,2048,156.672,8.0
512,108288,2048,157.944,16.0
256,108288,2048,157.151,32.0
2048,108352,2048,160.29,4.0
1024,108352,2048,160.607,8.0
512,108352,2048,160.785,16.0
256,108352,2048,159.986,32.0
2048,108416,2048,156.551,4.0
1024,108416,2048,158.763,8.0
512,108416,2048,157.949,16.0
256,108416,2048,156.82,32.0
2048,108480,2048,158.896,4.0
1024,108480,2048,158.919,8.0
512,108480,2048,158.396,16.0
256,108480,2048,158.405,32.0
2048,108544,2048,158.059,4.0
1024,108544,2048,157.921,8.0
512,108544,2048,158.075,16.0
256,108544,2048,157.685,32.0
2048,108608,2048,158.068,4.0
1024,108608,2048,158.709,8.0
512,108608,2048,158.696,16.0
256,108608,2048,157.454,32.0
2048,108672,2048,157.914,4.0
1024,108672,2048,157.217,8.0
512,108672,2048,157.887,16.0
256,108672,2048,158.539,32.0
2048,108736,2048,158.868,4.0
1024,108736,2048,158.597,8.0
512,108736,2048,158.01,16.0
256,108736,2048,156.961,32.0
2048,108800,2048,149.393,4.0
1024,108800,2048,150.07,8.0
512,108800,2048,150.87,16.0
256,108800,2048,150.367,32.0
2048,108864,2048,157.092,4.0
1024,108864,2048,156.94,8.0
512,108864,2048,157.085,16.0
256,108864,2048,157.101,32.0
2048,108928,2048,158.641,4.0
1024,108928,2048,157.923,8.0
512,108928,2048,157.841,16.0
256,108928,2048,159.33,32.0
2048,108992,2048,154.268,4.0
1024,108992,2048,154.723,8.0
512,108992,2048,153.745,16.0
256,108992,2048,154.245,32.0
2048,109056,2048,157.583,4.0
1024,109056,2048,157.186,8.0
512,109056,2048,157.538,16.0
256,109056,2048,157.543,32.0
2048,109120,2048,159.148,4.0
1024,109120,2048,157.175,8.0
512,109120,2048,158.43,16.0
256,109120,2048,158.2,32.0
2048,109184,2048,158.262,4.0
1024,109184,2048,157.612,8.0
512,109184,2048,157.535,16.0
256,109184,2048,157.799,32.0
2048,109248,2048,159.035,4.0
1024,109248,2048,158.883,8.0
512,109248,2048,158.134,16.0
256,109248,2048,158.184,32.0
2048,109312,2048,157.41,4.0
1024,109312,2048,157.039,8.0
512,109312,2048,156.364,16.0
256,109312,2048,157.174,32.0
2048,109376,2048,157.937,4.0
1024,109376,2048,158.288,8.0
512,109376,2048,157.159,16.0
256,109376,2048,158.899,32.0
2048,109440,2048,158.476,4.0
1024,109440,2048,158.479,8.0
512,109440,2048,158.692,16.0
256,109440,2048,158.079,32.0
2048,109504,2048,157.182,4.0
1024,109504,2048,157.083,8.0
512,109504,2048,157.188,16.0
256,109504,2048,157.809,32.0
2048,109568,2048,157.521,4.0
1024,109568,2048,157.635,8.0
512,109568,2048,157.664,16.0
256,109568,2048,157.851,32.0
2048,109632,2048,155.3,4.0
1024,109632,2048,155.491,8.0
512,109632,2048,154.777,16.0
256,109632,2048,155.19,32.0
2048,109696,2048,159.205,4.0
1024,109696,2048,158.924,8.0
512,109696,2048,158.093,16.0
256,109696,2048,159.112,32.0
2048,109760,2048,156.556,4.0
1024,109760,2048,157.369,8.0
512,109760,2048,158.565,16.0
256,109760,2048,157.72,32.0
2048,109824,2048,159.931,4.0
1024,109824,2048,159.166,8.0
512,109824,2048,159.15,16.0
256,109824,2048,159.957,32.0
2048,109888,2048,157.575,4.0
1024,109888,2048,156.978,8.0
512,109888,2048,156.648,16.0
256,109888,2048,156.987,32.0
2048,109952,2048,157.906,4.0
1024,109952,2048,157.245,8.0
512,109952,2048,157.474,16.0
256,109952,2048,157.942,32.0
2048,110016,2048,157.431,4.0
1024,110016,2048,156.895,8.0
512,110016,2048,156.91,16.0
256,110016,2048,158.094,32.0
2048,110080,2048,158.122,4.0
1024,110080,2048,157.922,8.0
512,110080,2048,158.157,16.0
256,110080,2048,157.837,32.0
2048,110144,2048,158.498,4.0
1024,110144,2048,159.198,8.0
512,110144,2048,158.497,16.0
256,110144,2048,158.672,32.0
2048,110208,2048,156.831,4.0
1024,110208,2048,157.134,8.0
512,110208,2048,158.374,16.0
256,110208,2048,158.0,32.0
2048,110272,2048,157.699,4.0
1024,110272,2048,158.28,8.0
512,110272,2048,158.238,16.0
256,110272,2048,157.956,32.0
2048,110336,2048,159.359,4.0
1024,110336,2048,157.178,8.0
512,110336,2048,158.587,16.0
256,110336,2048,158.892,32.0
2048,110400,2048,155.686,4.0
1024,110400,2048,157.359,8.0
512,110400,2048,156.177,16.0
256,110400,2048,156.173,32.0
2048,110464,2048,157.44,4.0
1024,110464,2048,157.871,8.0
512,110464,2048,157.431,16.0
256,110464,2048,157.787,32.0
2048,110528,2048,157.032,4.0
1024,110528,2048,157.465,8.0
512,110528,2048,157.301,16.0
256,110528,2048,156.75,32.0
2048,110592,2048,159.381,4.0
1024,110592,2048,159.314,8.0
512,110592,2048,159.596,16.0
256,110592,2048,158.68,32.0
2048,110656,2048,157.166,4.0
1024,110656,2048,157.097,8.0
512,110656,2048,156.897,16.0
256,110656,2048,156.985,32.0
2048,110720,2048,158.885,4.0
1024,110720,2048,157.839,8.0
512,110720,2048,158.626,16.0
256,110720,2048,158.024,32.0
2048,110784,2048,157.446,4.0
1024,110784,2048,157.377,8.0
512,110784,2048,157.089,16.0
256,110784,2048,157.337,32.0
2048,110848,2048,158.22,4.0
1024,110848,2048,157.822,8.0
512,110848,2048,157.922,16.0
256,110848,2048,157.481,32.0
2048,110912,2048,158.104,4.0
1024,110912,2048,157.275,8.0
512,110912,2048,157.746,16.0
256,110912,2048,158.33,32.0
2048,110976,2048,154.528,4.0
1024,110976,2048,154.171,8.0
512,110976,2048,153.483,16.0
256,110976,2048,153.804,32.0
2048,111040,2048,156.953,4.0
1024,111040,2048,156.861,8.0
512,111040,2048,157.304,16.0
256,111040,2048,157.643,32.0
2048,111104,2048,156.996,4.0
1024,111104,2048,157.68,8.0
512,111104,2048,156.607,16.0
256,111104,2048,156.905,32.0
2048,111168,2048,157.619,4.0
1024,111168,2048,157.987,8.0
512,111168,2048,157.982,16.0
256,111168,2048,157.456,32.0
2048,111232,2048,157.232,4.0
1024,111232,2048,157.521,8.0
512,111232,2048,157.416,16.0
256,111232,2048,156.562,32.0
2048,111296,2048,157.409,4.0
1024,111296,2048,157.744,8.0
512,111296,2048,158.228,16.0
256,111296,2048,157.614,32.0
2048,111360,2048,153.059,4.0
1024,111360,2048,152.847,8.0
512,111360,2048,153.651,16.0
256,111360,2048,153.542,32.0
2048,111424,2048,152.616,4.0
1024,111424,2048,153.152,8.0
512,111424,2048,153.158,16.0
256,111424,2048,153.35,32.0
2048,111488,2048,157.086,4.0
1024,111488,2048,157.322,8.0
512,111488,2048,156.858,16.0
256,111488,2048,156.771,32.0
2048,111552,2048,152.844,4.0
1024,111552,2048,152.72,8.0
512,111552,2048,152.742,16.0
256,111552,2048,152.911,32.0
2048,111616,2048,157.492,4.0
1024,111616,2048,157.046,8.0
512,111616,2048,156.791,16.0
256,111616,2048,158.196,32.0
2048,111680,2048,157.436,4.0
1024,111680,2048,157.796,8.0
512,111680,2048,157.399,16.0
256,111680,2048,158.226,32.0
2048,111744,2048,158.011,4.0
1024,111744,2048,158.681,8.0
512,111744,2048,158.273,16.0
256,111744,2048,158.124,32.0
2048,111808,2048,157.138,4.0
1024,111808,2048,157.065,8.0
512,111808,2048,157.098,16.0
256,111808,2048,157.039,32.0
2048,111872,2048,155.905,4.0
1024,111872,2048,155.584,8.0
512,111872,2048,156.072,16.0
256,111872,2048,155.905,32.0
2048,111936,2048,157.314,4.0
1024,111936,2048,156.96,8.0
512,111936,2048,157.297,16.0
256,111936,2048,156.529,32.0
2048,112000,2048,157.607,4.0
1024,112000,2048,157.855,8.0
512,112000,2048,157.996,16.0
256,112000,2048,157.931,32.0
2048,112064,2048,159.692,4.0
1024,112064,2048,160.488,8.0
512,112064,2048,160.796,16.0
256,112064,2048,159.306,32.0
2048,112128,2048,157.037,4.0
1024,112128,2048,157.043,8.0
512,112128,2048,157.401,16.0
256,112128,2048,157.931,32.0
2048,112192,2048,161.822,4.0
1024,112192,2048,161.819,8.0
512,112192,2048,161.354,16.0
256,112192,2048,160.846,32.0
2048,112256,2048,157.472,4.0
1024,112256,2048,158.606,8.0
512,112256,2048,157.531,16.0
256,112256,2048,157.992,32.0
2048,112320,2048,158.065,4.0
1024,112320,2048,158.123,8.0
512,112320,2048,157.114,16.0
256,112320,2048,157.65,32.0
2048,112384,2048,156.572,4.0
1024,112384,2048,156.488,8.0
512,112384,2048,156.885,16.0
256,112384,2048,156.606,32.0
2048,112448,2048,155.645,4.0
1024,112448,2048,155.315,8.0
512,112448,2048,155.288,16.0
256,112448,2048,155.474,32.0
2048,112512,2048,158.729,4.0
1024,112512,2048,158.96,8.0
512,112512,2048,158.999,16.0
256,112512,2048,159.244,32.0
2048,112576,2048,157.911,4.0
1024,112576,2048,157.444,8.0
512,112576,2048,159.148,16.0
256,112576,2048,158.8,32.0
2048,112640,2048,160.906,4.0
1024,112640,2048,162.012,8.0
512,112640,2048,161.322,16.0
256,112640,2048,159.998,32.0
2048,112704,2048,158.436,4.0
1024,112704,2048,159.933,8.0
512,112704,2048,159.402,16.0
256,112704,2048,158.604,32.0
2048,112768,2048,158.997,4.0
1024,112768,2048,157.552,8.0
512,112768,2048,157.15,16.0
256,112768,2048,158.304,32.0
2048,112832,2048,158.06,4.0
1024,112832,2048,158.527,8.0
512,112832,2048,158.419,16.0
256,112832,2048,160.266,32.0
2048,112896,2048,156.426,4.0
1024,112896,2048,155.945,8.0
512,112896,2048,156.523,16.0
256,112896,2048,155.969,32.0
2048,112960,2048,157.559,4.0
1024,112960,2048,158.225,8.0
512,112960,2048,158.137,16.0
256,112960,2048,158.354,32.0
2048,113024,2048,157.687,4.0
1024,113024,2048,157.966,8.0
512,113024,2048,158.079,16.0
256,113024,2048,158.081,32.0
2048,113088,2048,149.307,4.0
1024,113088,2048,149.496,8.0
512,113088,2048,148.523,16.0
256,113088,2048,150.131,32.0
2048,113152,2048,136.402,4.0
1024,113152,2048,135.7,8.0
512,113152,2048,135.594,16.0
256,113152,2048,136.721,32.0
2048,113216,2048,159.208,4.0
1024,113216,2048,159.809,8.0
512,113216,2048,160.622,16.0
256,113216,2048,159.667,32.0
2048,113280,2048,158.38,4.0
1024,113280,2048,159.423,8.0
512,113280,2048,158.987,16.0
256,113280,2048,160.077,32.0
2048,113344,2048,156.614,4.0
1024,113344,2048,156.484,8.0
512,113344,2048,157.909,16.0
256,113344,2048,157.451,32.0
2048,113408,2048,158.817,4.0
1024,113408,2048,158.406,8.0
512,113408,2048,160.017,16.0
256,113408,2048,158.48,32.0
2048,113472,2048,158.211,4.0
1024,113472,2048,157.853,8.0
512,113472,2048,158.101,16.0
256,113472,2048,157.569,32.0
2048,113536,2048,156.711,4.0
1024,113536,2048,157.096,8.0
512,113536,2048,157.974,16.0
256,113536,2048,157.42,32.0
2048,113600,2048,158.64,4.0
1024,113600,2048,158.084,8.0
512,113600,2048,158.208,16.0
256,113600,2048,158.362,32.0
2048,113664,2048,157.823,4.0
1024,113664,2048,157.325,8.0
512,113664,2048,157.25,16.0
256,113664,2048,156.668,32.0
2048,113728,2048,154.054,4.0
1024,113728,2048,154.246,8.0
512,113728,2048,154.253,16.0
256,113728,2048,154.304,32.0
2048,113792,2048,158.499,4.0
1024,113792,2048,158.236,8.0
512,113792,2048,158.909,16.0
256,113792,2048,158.077,32.0
2048,113856,2048,158.484,4.0
1024,113856,2048,157.516,8.0
512,113856,2048,158.697,16.0
256,113856,2048,158.708,32.0
2048,113920,2048,158.14,4.0
1024,113920,2048,158.665,8.0
512,113920,2048,158.908,16.0
256,113920,2048,158.398,32.0
2048,113984,2048,155.853,4.0
1024,113984,2048,155.864,8.0
512,113984,2048,155.964,16.0
256,113984,2048,156.724,32.0
2048,114048,2048,151.878,4.0
1024,114048,2048,150.224,8.0
512,114048,2048,150.507,16.0
256,114048,2048,154.403,32.0
2048,114112,2048,153.885,4.0
1024,114112,2048,152.7,8.0
512,114112,2048,153.109,16.0
256,114112,2048,153.31,32.0
2048,114176,2048,158.825,4.0
1024,114176,2048,156.728,8.0
512,114176,2048,157.403,16.0
256,114176,2048,155.939,32.0
2048,114240,2048,157.128,4.0
1024,114240,2048,157.154,8.0
512,114240,2048,157.111,16.0
256,114240,2048,157.59,32.0
2048,114304,2048,154.287,4.0
1024,114304,2048,154.225,8.0
512,114304,2048,154.634,16.0
256,114304,2048,154.188,32.0
2048,114368,2048,153.134,4.0
1024,114368,2048,153.795,8.0
512,114368,2048,153.602,16.0
256,114368,2048,154.219,32.0
2048,114432,2048,157.62,4.0
1024,114432,2048,157.41,8.0
512,114432,2048,157.426,16.0
256,114432,2048,157.162,32.0
2048,114496,2048,158.902,4.0
1024,114496,2048,158.232,8.0
512,114496,2048,159.148,16.0
256,114496,2048,158.384,32.0
2048,114560,2048,157.714,4.0
1024,114560,2048,156.828,8.0
512,114560,2048,156.786,16.0
256,114560,2048,158.059,32.0
2048,114624,2048,157.367,4.0
1024,114624,2048,157.441,8.0
512,114624,2048,157.963,16.0
256,114624,2048,157.657,32.0
2048,114688,2048,155.849,4.0
1024,114688,2048,155.673,8.0
512,114688,2048,155.694,16.0
256,114688,2048,155.79,32.0
2048,114752,2048,156.222,4.0
1024,114752,2048,158.167,8.0
512,114752,2048,157.152,16.0
256,114752,2048,157.044,32.0
2048,114816,2048,157.284,4.0
1024,114816,2048,158.358,8.0
512,114816,2048,157.978,16.0
256,114816,2048,158.104,32.0
2048,114880,2048,158.615,4.0
1024,114880,2048,157.645,8.0
512,114880,2048,159.331,16.0
256,114880,2048,159.69,32.0
2048,114944,2048,157.765,4.0
1024,114944,2048,157.715,8.0
512,114944,2048,158.147,16.0
256,114944,2048,159.455,32.0
2048,115008,2048,158.157,4.0
1024,115008,2048,158.339,8.0
512,115008,2048,159.049,16.0
256,115008,2048,157.997,32.0
2048,115072,2048,158.405,4.0
1024,115072,2048,158.613,8.0
512,115072,2048,158.023,16.0
256,115072,2048,158.946,32.0
2048,115136,2048,156.02,4.0
1024,115136,2048,156.276,8.0
512,115136,2048,156.384,16.0
256,115136,2048,155.973,32.0
2048,115200,2048,143.884,4.0
1024,115200,2048,143.765,8.0
512,115200,2048,144.035,16.0
256,115200,2048,143.98,32.0
2048,115264,2048,150.702,4.0
1024,115264,2048,150.637,8.0
512,115264,2048,150.993,16.0
256,115264,2048,150.679,32.0
2048,115328,2048,152.229,4.0
1024,115328,2048,153.005,8.0
512,115328,2048,152.604,16.0
256,115328,2048,152.229,32.0
2048,115392,2048,159.447,4.0
1024,115392,2048,159.066,8.0
512,115392,2048,157.035,16.0
256,115392,2048,158.82,32.0
2048,115456,2048,156.418,4.0
1024,115456,2048,156.884,8.0
512,115456,2048,157.29,16.0
256,115456,2048,157.557,32.0
2048,115520,2048,153.082,4.0
1024,115520,2048,153.565,8.0
512,115520,2048,153.125,16.0
256,115520,2048,154.119,32.0
2048,115584,2048,150.497,4.0
1024,115584,2048,150.478,8.0
512,115584,2048,150.117,16.0
256,115584,2048,149.997,32.0
2048,115648,2048,157.831,4.0
1024,115648,2048,158.86,8.0
512,115648,2048,158.263,16.0
256,115648,2048,158.569,32.0
2048,115712,2048,157.458,4.0
1024,115712,2048,157.906,8.0
512,115712,2048,157.159,16.0
256,115712,2048,156.91,32.0
2048,115776,2048,154.046,4.0
1024,115776,2048,154.212,8.0
512,115776,2048,153.793,16.0
256,115776,2048,153.835,32.0
2048,115840,2048,157.733,4.0
1024,115840,2048,157.673,8.0
512,115840,2048,156.925,16.0
256,115840,2048,157.394,32.0
2048,115904,2048,156.98,4.0
1024,115904,2048,157.452,8.0
512,115904,2048,157.472,16.0
256,115904,2048,157.619,32.0
2048,115968,2048,158.944,4.0
1024,115968,2048,158.575,8.0
512,115968,2048,157.97,16.0
256,115968,2048,157.613,32.0
2048,116032,2048,158.12,4.0
1024,116032,2048,158.649,8.0
512,116032,2048,158.512,16.0
256,116032,2048,157.477,32.0
2048,116096,2048,153.858,4.0
1024,116096,2048,153.101,8.0
512,116096,2048,152.994,16.0
256,116096,2048,152.338,32.0
2048,116160,2048,159.673,4.0
1024,116160,2048,161.128,8.0
512,116160,2048,160.003,16.0
256,116160,2048,159.403,32.0
2048,116224,2048,157.875,4.0
1024,116224,2048,157.726,8.0
512,116224,2048,157.942,16.0
256,116224,2048,157.603,32.0
2048,116288,2048,156.951,4.0
1024,116288,2048,156.42,8.0
512,116288,2048,157.091,16.0
256,116288,2048,158.004,32.0
2048,116352,2048,158.813,4.0
1024,116352,2048,158.15,8.0
512,116352,2048,158.413,16.0
256,116352,2048,158.263,32.0
2048,116416,2048,151.948,4.0
1024,116416,2048,151.977,8.0
512,116416,2048,152.35,16.0
256,116416,2048,151.875,32.0
2048,116480,2048,147.488,4.0
1024,116480,2048,147.106,8.0
512,116480,2048,146.844,16.0
256,116480,2048,146.609,32.0
2048,116544,2048,147.195,4.0
1024,116544,2048,147.575,8.0
512,116544,2048,147.59,16.0
256,116544,2048,147.775,32.0
2048,116608,2048,152.434,4.0
1024,116608,2048,152.512,8.0
512,116608,2048,152.782,16.0
256,116608,2048,152.882,32.0
2048,116672,2048,158.068,4.0
1024,116672,2048,158.104,8.0
512,116672,2048,158.914,16.0
256,116672,2048,159.37,32.0
2048,116736,2048,158.163,4.0
1024,116736,2048,158.089,8.0
512,116736,2048,159.326,16.0
256,116736,2048,157.725,32.0
2048,116800,2048,158.639,4.0
1024,116800,2048,157.596,8.0
512,116800,2048,158.211,16.0
256,116800,2048,159.239,32.0
2048,116864,2048,158.746,4.0
1024,116864,2048,158.344,8.0
512,116864,2048,157.885,16.0
256,116864,2048,158.865,32.0
2048,116928,2048,154.364,4.0
1024,116928,2048,153.626,8.0
512,116928,2048,153.526,16.0
256,116928,2048,153.697,32.0
2048,116992,2048,157.267,4.0
1024,116992,2048,157.943,8.0
512,116992,2048,157.49,16.0
256,116992,2048,157.583,32.0
2048,117056,2048,157.8,4.0
1024,117056,2048,157.729,8.0
512,117056,2048,158.148,16.0
256,117056,2048,157.355,32.0
2048,117120,2048,159.093,4.0
1024,117120,2048,159.709,8.0
512,117120,2048,159.128,16.0
256,117120,2048,159.178,32.0
2048,117184,2048,158.534,4.0
1024,117184,2048,158.674,8.0
512,117184,2048,159.375,16.0
256,117184,2048,159.13,32.0
2048,117248,2048,157.685,4.0
1024,117248,2048,157.495,8.0
512,117248,2048,157.505,16.0
256,117248,2048,157.903,32.0
2048,117312,2048,158.421,4.0
1024,117312,2048,158.344,8.0
512,117312,2048,157.837,16.0
256,117312,2048,157.797,32.0
2048,117376,2048,154.153,4.0
1024,117376,2048,154.542,8.0
512,117376,2048,155.011,16.0
256,117376,2048,154.867,32.0
2048,117440,2048,150.089,4.0
1024,117440,2048,150.1,8.0
512,117440,2048,150.448,16.0
256,117440,2048,150.705,32.0
2048,117504,2048,148.31,4.0
1024,117504,2048,148.685,8.0
512,117504,2048,149.022,16.0
256,117504,2048,149.016,32.0
2048,117568,2048,154.32,4.0
1024,117568,2048,154.059,8.0
512,117568,2048,153.918,16.0
256,117568,2048,153.548,32.0
2048,117632,2048,157.807,4.0
1024,117632,2048,157.839,8.0
512,117632,2048,157.034,16.0
256,117632,2048,158.7,32.0
2048,117696,2048,154.184,4.0
1024,117696,2048,153.334,8.0
512,117696,2048,154.085,16.0
256,117696,2048,153.217,32.0
2048,117760,2048,158.206,4.0
