m,n,k,throughput
2048,2048,23744,228.942
2048,2048,23808,234.938
2048,2048,23872,237.221
2048,2048,23936,234.567
2048,2048,24000,236.499
2048,2048,24064,239.88
2048,2048,24128,233.073
2048,2048,24192,233.519
2048,2048,24256,236.466
2048,2048,24320,234.344
2048,2048,24384,243.301
2048,2048,24448,239.876
2048,2048,24512,245.372
2048,2048,24576,243.686
2048,2048,24640,234.519
2048,2048,24704,244.401
2048,2048,24768,241.975
2048,2048,24832,244.881
2048,2048,24896,249.121
2048,2048,24960,248.481
2048,2048,25024,248.246
2048,2048,25088,249.945
2048,2048,25152,238.074
2048,2048,25216,238.249
2048,2048,25280,238.66
2048,2048,25344,236.076
2048,2048,25408,237.241
2048,2048,25472,235.615
2048,2048,25536,235.687
2048,2048,25600,237.134
2048,2048,25664,233.478
2048,2048,25728,232.307
2048,2048,25792,234.155
2048,2048,25856,237.991
2048,2048,25920,236.504
2048,2048,25984,233.632
2048,2048,26048,235.5
2048,2048,26112,231.841
2048,2048,26176,241.0
2048,2048,26240,242.015
2048,2048,26304,242.179
2048,2048,26368,243.989
2048,2048,26432,243.785
2048,2048,26496,241.802
2048,2048,26560,245.527
2048,2048,26624,247.187
2048,2048,26688,245.822
2048,2048,26752,240.972
2048,2048,26816,245.106
2048,2048,26880,240.185
2048,2048,26944,228.269
2048,2048,27008,241.741
2048,2048,27072,239.533
2048,2048,27136,237.971
2048,2048,27200,235.771
2048,2048,27264,235.839
2048,2048,27328,235.906
2048,2048,27392,236.809
2048,2048,27456,233.968
2048,2048,27520,237.955
2048,2048,27584,235.652
2048,2048,27648,236.894
2048,2048,27712,238.338
2048,2048,27776,236.176
2048,2048,27840,236.97
2048,2048,27904,239.753
2048,2048,27968,241.073
2048,2048,28032,244.073
2048,2048,28096,245.793
2048,2048,28160,244.679
2048,2048,28224,244.546
2048,2048,28288,241.411
2048,2048,28352,214.373
2048,2048,28416,223.06
2048,2048,28480,220.965
2048,2048,28544,225.806
2048,2048,28608,234.247
2048,2048,28672,218.558
2048,2048,28736,238.009
2048,2048,28800,236.929
2048,2048,28864,237.493
2048,2048,28928,238.788
2048,2048,28992,236.56
2048,2048,29056,236.328
2048,2048,29120,238.03
2048,2048,29184,238.034
2048,2048,29248,235.805
2048,2048,29312,236.393
2048,2048,29376,232.985
2048,2048,29440,238.397
2048,2048,29504,236.306
2048,2048,29568,239.397
2048,2048,29632,237.023
2048,2048,29696,237.083
2048,2048,29760,240.71
2048,2048,29824,243.88
2048,2048,29888,243.624
2048,2048,29952,239.821
2048,2048,30016,242.762
2048,2048,30080,245.973
2048,2048,30144,244.4
2048,2048,30208,244.145
2048,2048,30272,241.866
2048,2048,30336,245.293
2048,2048,30400,245.583
2048,2048,30464,234.795
2048,2048,30528,227.463
2048,2048,30592,232.315
2048,2048,30656,237.619
